# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.139212      	p_rgh         	7.531869e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.991583e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.139527      	p_rgh         	7.359054e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.748862e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.139833      	p_rgh         	7.372960e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.603131e+05	(3.245149e+00 1.271176e+00 2.309452e+00)	2
0.140126      	p_rgh         	7.345751e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.512389e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.140417      	p_rgh         	7.274861e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.034468e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.140707      	p_rgh         	7.305833e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.866689e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.140997      	p_rgh         	7.316036e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.796215e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.141292      	p_rgh         	7.468843e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.778199e+05	(3.245149e+00 1.271176e+00 2.309452e+00)	2
0.141582      	p_rgh         	7.588517e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.668144e+05	(3.478758e+00 -2.484533e-01 2.789422e+00)	2
0.141875      	p_rgh         	7.614847e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.615657e+05	(2.461821e+00 -2.454601e+00 2.793052e+00)	2
0.142141      	p_rgh         	7.532954e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.066369e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.142399      	p_rgh         	7.595597e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.900738e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.14264       	p_rgh         	7.657633e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.790706e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.142883      	p_rgh         	7.669663e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.708075e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.143129      	p_rgh         	7.640262e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.634367e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
